"ID","date","shop","seller","listing","kerivoula_title","kerivoula_text","post_url","title","thumbnail_src","description","description_tbl","variations","bat_verify","kpicta_verify","bat_presentation","bat_part","other_product_type","reviewer_name","notes","image_urls","dataset","mean_price","individuals","part","format","bat","species"
"953989836_2022-10-14",2022-10-14,"Etsy","seller_006","etsy_703",FALSE,FALSE,"https://www.etsy.com/listing/953989836","N27d Taxidermy Real Bat & Resin Coffin Display Oddities Curiosities Skull collectible Cabinet Home Decor Specimen Vampire Gothic Goth Metal",,"Please Note:  The pictures are an example of what you will be receiving, they are all about the same.  
  
 N27d #   This is a nice bat in a heavy Grey resin coffin with skulls and red eyes decor.  The coffin includes brown fiber with a bat nicely tucked in and red preserved flowers.   This display is approx. 6  x  4 x 3"" closed.   
  
 Species-Hipposideros Larvatus 
  
 Check us out!  Please check out our other displays, they make wonderful Christmas, Birthday, Anniversary and some even Man Cave displays!   
 We also specialize in Antique Victorian Style displays, insects, animals as well as many other handmade wonderful and unique items and displays!  I have lots of little items for your curiosity cabinets as well! 
  
 IF YOU PURCHASE A SECOND ITEM WITH YOUR ORDER AND SEND US A MESSAGE WITH THE ORDER THAT SAYS ""FREE GIFT"", WE WILL INCLUDE A FREE GIFT WITH YOUR ORDER.  ALL ORDERS MUST HAVE 2 OR MORE DIFFERENT ITEMS (NOT ALL OF THE SAME) TO QUALIFY.  OUR WAY OF SAYING ""THANK YOU"" FOR TAKING THE TIME TO LOOK!   
  
 All displays will be carefully packed to the best of our ability to insure a safe and damage free arrival.  If free First class shipping is offered and chosen it does not include insurance.   If you want your item insured in case of damage in shipping please choose Priority Mail, that includes $100. worth of insurance.Returns are excepted, please contact us ASAP if you would like to return the item. Return shipping to be paid by buyer.  Once the item is returned a refund will be issued minus a $10. restocking fee on each of these items ordered. There are no refunds on shipping charges.",,,"TRUE","FALSE","Coffin","Entire_bat",,"Joanna","species:Hipposideros","https://i.etsystatic.com/7471781/r/il/4529d2/2940126275/il_794xN.2940126275_26ev.jpg; 
https://i.etsystatic.com/7471781/r/il/2bd499/2892450082/il_794xN.2892450082_m58k.jpg; 
https://i.etsystatic.com/7471781/r/il/23d27e/2940126487/il_794xN.2940126487_kmyg.jpg; 
https://i.etsystatic.com/7471781/r/il/814f8a/2940126915/il_794xN.2940126915_9hns.jpg; 
https://i.etsystatic.com/7471781/r/il/a49302/2940126693/il_794xN.2940126693_ork4.jpg; 
https://i.etsystatic.com/7471781/r/il/64c510/2940126759/il_794xN.2940126759_fync.jpg; 
https://i.etsystatic.com/7471781/r/il/75f6e9/2892450318/il_794xN.2892450318_trhp.jpg; 
https://i.etsystatic.com/7471781/r/il/096cee/2940126899/il_794xN.2940126899_4uap.jpg; 
https://i.etsystatic.com/7471781/r/il/31bd1f/2940126975/il_794xN.2940126975_9m7x.jpg; 
https://i.etsystatic.com/7471781/r/il/b0d151/2892450428/il_794xN.2892450428_j2mf.jpg",1,79.99,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"956950812_2022-10-06",2022-10-06,"Etsy","seller_040","etsy_704",FALSE,FALSE,"https://www.etsy.com/listing/956950812","Real bat - Pipistrellus tenuis Open wings +-20cm. Taxidermy",,"Real bat - Pipistrellus tenuis Open wings +-20cm. Taxidermy",,,"TRUE","FALSE","Unclear","Entire_bat",,"Joanna","presentation:unclear;species:vespertilionid","https://i.etsystatic.com/24706697/r/il/2ad980/3384841523/il_794xN.3384841523_79wb.jpg",1,22.75,,"Entire bat","Other","Bat","Other bat spp."
"957162288_2022-10-28",2022-10-28,"Etsy","seller_070","etsy_705",FALSE,FALSE,"https://www.etsy.com/listing/957162288","Bat Skeleton Dagger Toothed Macroglossus Minimus Taxidermy Museum Quality Display",,"The long-tongued nectar bat, also known as the northern blossom bat, honey nectar bat, least blossom-bat, dagger-toothed long-nosed fruit bat, and lesser long-tongued fruit bat, is a species of megabat. M. minimus is one of the smallest species in the family Pteropodidae. 
  
 ~ Species: Macroglossus minimus 
 ~ Native Origin: Indonesia 
 ~ Frame Details: 7” H x 5” W x 1¼” D. 
 + Museum Quality shadowbox with archival mat and glass window. All materials are built to last a lifetime. Picture hanger is included. 
 + Background: Insect name and origin printed on Old World-style parchment paper. 
 ~ ~ ~ 
 Our creations are better than old-fashioned museum displays and designed to last for a lifetime, We are using the latest technology (clear silicon) for sealing and double protection for most expensive projects. This is why our artwork with butterflies and insects is being used by many interior designers for creating exceptional displays. 
 ~ ~ ~ 
 Avoid exposure to extremes of temperature, humidity, or to direct sunlight. With proper care you will enjoy this marvel of the natural world for many decades to come. 
  
 *  *  *  We can also ship international, please contact us for rates. 
  
  
 © 2022 Insects &amp; More, All Legal Rights Reserved.",,"Frame Color: Select an option; 
Frame Color: Black Frame; 
Frame Color: White Frame","TRUE","FALSE","Other_Mounted","Skeleton",,"Joanna","mount:shadowbox; species:Pteropodidae","https://i.etsystatic.com/27833757/r/il/4d94c6/2904703428/il_794xN.2904703428_njig.jpg; 
https://i.etsystatic.com/27833757/r/il/6f9f36/2952388625/il_794xN.2952388625_2cb8.jpg; 
https://i.etsystatic.com/27833757/r/il/3b6873/2904702628/il_794xN.2904702628_958j.jpg; 
https://i.etsystatic.com/27833757/r/il/eb3593/2904702642/il_794xN.2904702642_n8yv.jpg; 
https://i.etsystatic.com/27833757/r/il/aa1baa/2904702658/il_794xN.2904702658_rt8j.jpg; 
https://i.etsystatic.com/27833757/r/il/ed33d7/2952388605/il_794xN.2952388605_gl1n.jpg; 
https://i.etsystatic.com/27833757/r/il/df8f9a/2904700448/il_794xN.2904700448_99w4.jpg",1,74.99,,"Skeleton","Other","Bat","Other bat spp."
"957611604_2022-12-30",2022-12-30,"Etsy","seller_022","etsy_706",FALSE,FALSE,"https://www.etsy.com/listing/957611604","Mini bat in bell jar (Pipistrellus Kuhlii) ,Taxidermy,art,birthday gift,Gift for friend, entomology",,"Handmade item in the World of wonders workshop. 
  
 Quality bell jar in glass and black or Natural wooden bottom: Height 10cm 
  
 With this beautiful bell you bring the beautiful world of the bats into your home. 
 Perfect as decoration in the house or as a gift! 
  
 Latin name: Pipistrellus Kuhlii 
 Descent: Java 
  
 All our bell jars are sent in very well-packed packaging to exclude damage during transport. If a product is damaged during transport, we will immediately create a new item or refund you. 
  
 All of our specimens are ethically sourced from conservation projects and help to support local communities and protect natural habitats.  
  
 We are sending with B-post priority parcels. 
 Always with track and trace code. 
  
 Also real animal skull and other framed insects, framed animals available. 
 If you need a custom made frame or bell jar, please contact us to see whats possible. 
  
  
 -----------------------------------------------------------",,,"TRUE","FALSE","Jar","Entire_bat",,"JC","species:Tylonycteris","https://i.etsystatic.com/16401513/r/il/e4d1c4/2954117395/il_794xN.2954117395_n5me.jpg; 
https://i.etsystatic.com/16401513/r/il/e8420b/2954114495/il_794xN.2954114495_2k75.jpg; 
https://i.etsystatic.com/16401513/r/il/27f55d/2954114633/il_794xN.2954114633_6ike.jpg; 
https://i.etsystatic.com/16401513/r/il/d1d496/2906426288/il_794xN.2906426288_2tv6.jpg",2,45.09,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"957617766_2022-10-11",2022-10-11,"Etsy","seller_022","etsy_707",FALSE,FALSE,"https://www.etsy.com/listing/957617766","Rhinolophus Lepidus bat in bell jar ,Taxidermy,art,birthday gift,Gift for friend, entomology",,"Handmade item in the World of wonders workshop. 
  
 Quality bell jar in glass and black wooden bottom: Height 17cm (6.69 inch) 
  
  
 With this beautiful bell you bring the beautiful world of the bats into your home. 
 Perfect as decoration in the house or as a gift! 
  
 Latin name: Rhinolophus Lepidus 
 Descent: Java 
  
 All our bell jars are sent in very well-packed packaging to exclude damage during transport. If a product is damaged during transport, we will immediately create a new item or refund you. 
  
 All of our specimens are ethically sourced from conservation projects and help to support local communities and protect natural habitats.  
  
 We are sending with B-post priority parcels. 
 Always with track and trace code. 
  
 Also real animal skull and other framed insects, framed animals available. 
 If you need a custom made frame or bell jar, please contact us to see whats possible. 
  
  
 -----------------------------------------------------------",,,"TRUE","FALSE","Jar","Entire_bat",,"Joanna","species:Rhinolophus","https://i.etsystatic.com/16401513/r/il/28f041/2906460090/il_794xN.2906460090_9a1j.jpg; 
https://i.etsystatic.com/16401513/r/il/a77dfe/2954147433/il_794xN.2954147433_r2j0.jpg; 
https://i.etsystatic.com/16401513/r/il/30c718/2906459432/il_794xN.2906459432_9ihw.jpg",1,60.47,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"959312962_2022-10-24",2022-10-24,"Etsy","seller_030","etsy_708",FALSE,FALSE,"https://www.etsy.com/listing/959312962","Bat skull miniature shadow box taxidermy gothic decor art",,"ONE OF A KIND. 
 Precious little bat skull resting on a black velvet pillow adorned with dried miniature roses and baby's breath inside a tiny hand-painted shadow box. The shadow box has a glass top so the box can be displayed open or closed. The exterior of the shadow box is decorated with antique brass stampings. The box has a small brass latch in the front for secure closure. 
 Dimensions: 
 Length = 3 inches 
 Width = 2.75 inches 
 Height = 2 inches 
 This piece is an ideal gift for lovers of gothic art, taxidermy art, and nature.",,,"TRUE","FALSE","Other_Mounted","Skeleton",,"Joanna","mount:display_case","https://i.etsystatic.com/16274411/r/il/367d6d/2960646681/il_794xN.2960646681_wqai.jpg; 
https://i.etsystatic.com/16274411/r/il/54e0c4/2912981142/il_794xN.2912981142_tfqj.jpg; 
https://i.etsystatic.com/16274411/r/il/2e4bf1/2912956448/il_794xN.2912956448_qnue.jpg; 
https://i.etsystatic.com/16274411/r/il/d806a2/2912955858/il_794xN.2912955858_lzzh.jpg; 
https://i.etsystatic.com/16274411/r/il/16b8db/2912956252/il_794xN.2912956252_apx8.jpg; 
https://i.etsystatic.com/16274411/r/il/ea48de/2960646405/il_794xN.2960646405_l4gm.jpg; 
https://i.etsystatic.com/16274411/r/il/28abfd/2912956158/il_794xN.2912956158_7k07.jpg",1,40,,"Skeleton","Other","Bat","Other bat spp."
"961195642_2022-10-28",2022-10-28,"Etsy","seller_008","etsy_709",FALSE,FALSE,"https://www.etsy.com/listing/961195642","Open Wing Bat - Macroglossus Minimus",,"This sale is for one preserved open wing bat. The species of bat is a Macroglossus Minimus and measures apx. 5"" tall by 9"" wide. 
  
 Bats have a deep association with witchcraft. In Magick, properties of a bat include power, control and luck. Ink crafted from the blood of a bat has been used to enhance spells and make pacts with spirits.  
  
 Further more the symbolism of a bat shows us we can retreat into the dark womb of Mother Earth and reconnect to her sacred wisdom. 
  
 NOTE: I currently have a few of these available, I will select and send one similar to the one pictured above  
  
 Contact with any questions )0(",,,"TRUE","FALSE","Standalone","Entire_bat",,"Joanna","species:pteropodid","https://i.etsystatic.com/9294199/r/il/88ec9f/2919933256/il_794xN.2919933256_jdtf.jpg; 
https://i.etsystatic.com/9294199/r/il/0da064/2967623523/il_794xN.2967623523_aw3m.jpg; 
https://i.etsystatic.com/9294199/r/il/d536dd/2967623405/il_794xN.2967623405_iaya.jpg; 
https://i.etsystatic.com/9294199/r/il/830e7c/2967623447/il_794xN.2967623447_b24i.jpg",1,35,,"Entire bat","Standalone","Bat","Other bat spp."
"962054066_2022-10-28",2022-10-28,"Etsy","seller_031","etsy_710",FALSE,FALSE,"https://www.etsy.com/listing/962054066","Shadow Frame with real taxidermy bat, a weird curiosity",,"This Curiotorium listing is for a unique taxidermy display of a real bat.  This bat was the perfect size to mount in a shadow frame with a glass front.  The formal name of the bat is in Latin on a vintage-looking label on the front. The frame has been aged to present a weathered, worn look. The stain that was used is light early American. 
  
 The shadow frame has a sawtooth hanger centered on the back of the frame. The clear cover is real glass that can be slid to examine the bat further.   The background on which the bat rests is a nice, single-colored wallpaper. 
  
 Dimensions are 7.5W x 5.5H x 1.37D inches. 
  
 Shipping is included in the price.",,,"TRUE","FALSE","Frame","Entire_bat",,"Joanna","species:insect_bat","https://i.etsystatic.com/19322959/r/il/081abf/4255252761/il_794xN.4255252761_r6k5.jpg; 
https://i.etsystatic.com/19322959/r/il/148b80/4255253009/il_794xN.4255253009_o4ho.jpg; 
https://i.etsystatic.com/19322959/r/il/d2bcc9/4255253139/il_794xN.4255253139_p5bf.jpg; 
https://i.etsystatic.com/19322959/r/il/e575bc/4207595788/il_794xN.4207595788_qdv2.jpg; 
https://i.etsystatic.com/19322959/r/il/ab6368/4255252875/il_794xN.4255252875_9yb8.jpg; 
https://i.etsystatic.com/19322959/r/il/dc672d/4207595876/il_794xN.4207595876_873g.jpg; 
https://i.etsystatic.com/19322959/r/il/162c1f/4255253469/il_794xN.4255253469_ojkl.jpg; 
https://i.etsystatic.com/19322959/r/il/80c5ef/4207596202/il_794xN.4207596202_lge6.jpg; 
https://i.etsystatic.com/19322959/r/il/637e83/4255253587/il_794xN.4255253587_9gqe.jpg",1,55.95,,"Entire bat","Frame","Bat","Other bat spp."
"963545715_2022-10-12",2022-10-12,"Etsy","seller_070","etsy_711",FALSE,FALSE,"https://www.etsy.com/listing/963545715","Hipposideros Diadema Real Bat Skeleton Diadem Roundleaf Museum Quality Display",,"This cave dwelling wolf faced bat with a large vampire fang teeth actually feeds on flowering trees, pollen and nectar. 
  
  
 ~ Species: Hipposideros diadema 
 ~ Native Origin: Indonesia 
 ~ Frame Details: 8 H x 6” W x 3” D. 
 + Museum Quality shadowbox with archival mat and glass window. All materials are built to last a lifetime. Picture hanger is included. 
 + Background: Insect name and origin printed on Old World-style parchment paper. 
 ~ ~ ~ 
 Our creations are better than old-fashioned museum displays and designed to last for a lifetime, We are using the latest technology (clear silicon) for sealing and double protection for most expensive projects. This is why our artwork with butterflies and insects is being used by many interior designers for creating exceptional displays. 
 ~ ~ ~ 
 Avoid exposure to extremes of temperature, humidity, or to direct sunlight. With proper care you will enjoy this marvel of the natural world for many decades to come. 
  
  
 *  *  *  We can also ship international, please contact us for rates. 
  
 © 2022 Insects &amp; More, All Legal Rights Reserved.",,,"TRUE","FALSE","Frame","Skeleton",,"Joanna","species:Rhinolophoidea","https://i.etsystatic.com/27833757/r/il/e3bb39/2922374873/il_794xN.2922374873_co4a.jpg; 
https://i.etsystatic.com/27833757/r/il/ecd7fc/2922374581/il_794xN.2922374581_qbfj.jpg; 
https://i.etsystatic.com/27833757/r/il/a46f1f/2922374659/il_794xN.2922374659_6s32.jpg; 
https://i.etsystatic.com/27833757/r/il/399a27/2922374669/il_794xN.2922374669_4xj0.jpg; 
https://i.etsystatic.com/27833757/r/il/34e26e/2874690672/il_794xN.2874690672_luom.jpg; 
https://i.etsystatic.com/27833757/r/il/4ca233/2874690722/il_794xN.2874690722_hdvo.jpg",1,109.99,,"Skeleton","Frame","Bat","Other bat spp."
"964341727_2022-10-28",2022-10-28,"Etsy","seller_048","etsy_712",FALSE,FALSE,"https://www.etsy.com/listing/964341727","Taxidermy Bat Hanging Coffin Curiosity Shelf, Oddities, Real Bat, Gothic decor, Vampire, Oddities, Halloween, bird Skull, bat skull",,"MEDIUM COFFIN 
  
 Beautiful Standing or Hanging Wooden Coffin Shelf Display that INCLUDES: 
  
 1) Real Hanging Taxidermy Bat 
 2) 3 Skull Carved Dice (666!) 
 3) Miniature wax candles 
 4) your choice of either a real BIRD Skull or a real BAT SKULL on stand (CHOOSE from drop down list).  
 5) Coffin shelf is red velvet lined and has hanger attached so ready to hang on your wall. Coffin shelf measures 12"" x 6"" x 2"" deep.  
  
 Nothing is glued down, so you may change out items as you wish.  
  
 *note Ouija Board and mannequin hands NOT included 
 FREE SHIPPING! 
  
 See my other listings  
  
 follow us on Instagram for more unusual items! 
 https://www.instagram.com/noparkingonpike/ 
  
 *These were legally imported, are not endangered, and pass all safety Health requirements for importing. Bats may have odor when you first unwrap packaging, but it will dissipate once it airs out. 
  
 taxidermy, skeleton, taxidermy, bat, taxidermy bat, display, taxidermy, goth, oddity, curiosity, goth decor, weird stuff, weird gift, skull, gothic, vampire, halloween, nature, candles, miniature, dice, real bat",,"CHOOSE: Select an option; 
CHOOSE: Real Bird Skull; 
CHOOSE: Real Bat Skull","TRUE","FALSE","Coffin","Entire_bat",,"Joanna","species:pteropodid","https://i.etsystatic.com/13463987/r/il/b9cb94/3383393687/il_794xN.3383393687_t0c0.jpg; 
https://i.etsystatic.com/13463987/r/il/2f9a22/2877952062/il_794xN.2877952062_24xt.jpg; 
https://i.etsystatic.com/13463987/r/il/5e5e7a/3245714740/il_794xN.3245714740_338v.jpg; 
https://i.etsystatic.com/13463987/r/il/ea4bbc/3293389817/il_794xN.3293389817_ejom.jpg; 
https://i.etsystatic.com/13463987/r/il/f53f1e/2925636467/il_794xN.2925636467_sx9d.jpg; 
https://i.etsystatic.com/13463987/r/il/2e8023/2877952008/il_794xN.2877952008_tpxk.jpg; 
https://i.etsystatic.com/13463987/r/il/2dafa4/2925636715/il_794xN.2925636715_bjbg.jpg; 
https://i.etsystatic.com/13463987/r/il/6ac225/2925636653/il_794xN.2925636653_m94a.jpg; 
https://i.etsystatic.com/13463987/r/il/9f8cdb/2925636693/il_794xN.2925636693_svim.jpg; 
https://i.etsystatic.com/13463987/r/il/6ffa1b/2994698391/il_794xN.2994698391_b8oe.jpg",1,130,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"965303883_2022-10-27",2022-10-27,"Etsy","seller_006","etsy_713",FALSE,FALSE,"https://www.etsy.com/listing/965303883","v27e Taxidermy Oddities Curiosities Lesser Bamboo Bat Head Mnt dome display TP Real Bat Gothic dracula vampire specimen ears curio cabinet",,"V27e #4   This is a very nice Bat Head Mount displayed in a glass dome.  The mount is on a pedestal secured inside the dome and displays nicely!   The dome is approx. 3 1/2 x 2 1/4"" and the dome is removable.  Your display will stay clean and safe inside the protective dome.   
  
 Species-Tyonycteris pachyphus  
 Lesser bamboo bats typically roosts in the slit bored into the shoots of bamboo by leaf beetle larvae. The entrance slit to such cavities is too restrictive for most predators, such as snakes, but the flattened head of the bamboo bat allows it to enter.  
  
 In lesser bamboo bats the sexes display 2 different roosting behaviors. Males are solitary and females are gregarious. In some roosting sites, a single male, twelve adult females and 24 infants were found. Lesser bamboo bats are active at night and roost during the day. 
 In lesser bamboo bats the sexes display 2 different roosting behaviors. Males are solitary and females are gregarious. In some roosting sites, a single male, twelve adult females and 24 infants were found. Lesser bamboo bats are active at night and roost during the day. 
 In lesser bamboo bats the sexes display 2 different roosting behaviors. Males are solitary and females are gregarious. In some roosting sites, a single male, twelve adult females and 24 infants were found. Lesser bamboo bats are active at night and roost during the day. 
 NOTE:  If your item is in a glass dome please be aware that the domes are NOT permanently connected to the base.  Care has to be taken when opening or removing the dome so not to damage the display or specimen.  
  
   Check us out!  Please check out our other displays, they make wonderful Christmas, Birthday, Anniversary and some even Man Cave displays!   
 We also specialize in Antique Victorian Style displays, insects, animals as well as many other handmade wonderful and unique items and displays!  I have lots of little items for your curiosity cabinets as well! 
  
 IF YOU PURCHASE A SECOND ITEM WITH YOUR ORDER AND SEND US A MESSAGE WITH THE ORDER THAT SAYS ""GIFT"", WE WILL INCLUDE A GIFT WITH YOUR ORDER.  ALL ORDERS MUST HAVE 2 OR MORE DIFFERENT ITEMS (NOT ALL OF THE SAME) TO QUALIFY.  OUR WAY OF SAYING ""THANK YOU"" FOR TAKING THE TIME TO LOOK!   
  
 All displays will be carefully packed to the best of our ability to insure a safe and damage free arrival.  If free First class shipping is offered and chosen it does not include insurance.   If you want your item insured in case of damage in shipping please choose Priority Mail, that includes $100. worth of insurance. Returns are excepted, please contact us ASAP if you would like to return the item. Return shipping to be paid by buyer.  Once the item is returned a refund will be issued minus a $8. restocking fee on each of these items ordered. There are no refunds on shipping charges.",,,"TRUE","FALSE","Jar","Other",,"Nistara","species:vespertilionid","https://i.etsystatic.com/7471781/r/il/966af8/2881681362/il_794xN.2881681362_8smm.jpg; 
https://i.etsystatic.com/7471781/r/il/96b10d/2929366017/il_794xN.2929366017_d455.jpg; 
https://i.etsystatic.com/7471781/r/il/fd9d8e/2881681424/il_794xN.2881681424_ltqc.jpg; 
https://i.etsystatic.com/7471781/r/il/afbfb0/2881681438/il_794xN.2881681438_4z7g.jpg; 
https://i.etsystatic.com/7471781/r/il/d2c56c/2881681514/il_794xN.2881681514_q2cz.jpg; 
https://i.etsystatic.com/7471781/r/il/2c45ed/2881681522/il_794xN.2881681522_aayk.jpg; 
https://i.etsystatic.com/7471781/r/il/ac6767/2881681570/il_794xN.2881681570_3y50.jpg",1,34.99,,"Other","Coffin/Jar","Bat","Other bat spp."
"966256524_2022-12-13",2022-12-13,"Etsy","seller_022","etsy_714",TRUE,TRUE,"https://www.etsy.com/listing/966256524","Kerivoula Pellucida bat in frame Taxidermy,art,birthday gift,Gift for friend, entomology",,"Handmade quality frame and designed in the World of wonders workshop. 
  
 -Frame color: Black 
 -Frame size: 27x27cm 
 -Finished with 100% UV resistant glass 
 -Mounting: Invisible wall bracket or self standing. 
  
 Latin name: Kerivoula Pellucida 
 Origin: Indonesia 
  
 With this beautiful frame you bring the lively world of insects into your home. 
 Ideal as a gift or decoration. 
  
 All our products are shipped in very well packaged packaging to exclude damage during transport. Box in box. 
  
 All of our specimens are ethically sourced from conservation projects and help support local communities and protect natural habitats. 
  
 We are sending with B-post priority parcels. 
 Always with track and trace code. 
  
 Also real animal skull and other framed insects, framed animals available. 
 If you need a custom made frame or bell jar, please contact us to see whats possible. 
  
 ------------------------------------------------------------ 
  
  
  
 Framed butterfly - Framed insect",,,"TRUE","FALSE","Frame","Entire_bat",,"JC","species:Murina","https://i.etsystatic.com/16401513/r/il/244e12/2938671610/il_794xN.2938671610_ijp8.jpg; 
https://i.etsystatic.com/16401513/r/il/5cd34c/2938670354/il_794xN.2938670354_b8m4.jpg; 
https://i.etsystatic.com/16401513/r/il/b0be19/2443814896/il_794xN.2443814896_beh8.jpg; 
https://i.etsystatic.com/16401513/r/il/b3df21/2938670364/il_794xN.2938670364_gozx.jpg",2,53.755,,"Entire bat","Frame","Bat","Other bat spp."
"971590749_2022-10-24",2022-10-24,"Etsy","seller_022","etsy_715",FALSE,FALSE,"https://www.etsy.com/listing/971590749","Miniopterus Medius bat in bell jar ,Taxidermy,art,birthday gift,Gift for friend, entomology",,"Handmade item in the World of wonders workshop. 
  
 Quality bell jar in glass and black wooden bottom: Height 17cm (6.69 inch) 
  
  
 With this beautiful bell you bring the beautiful world of the bats into your home. 
 Perfect as decoration in the house or as a gift! 
  
 Latin name: Minipterus Medius 
 Descent: Java 
  
 All our bell jars are sent in very well-packed packaging to exclude damage during transport. If a product is damaged during transport, we will immediately create a new item or refund you. 
  
 All of our specimens are ethically sourced from conservation projects and help to support local communities and protect natural habitats.  
  
 We are sending with B-post priority parcels. 
 Always with track and trace code. 
  
 Also real animal skull and other framed insects, framed animals available. 
 If you need a custom made frame or bell jar, please contact us to see whats possible. 
  
  
 -----------------------------------------------------------",,"Base color: Select an option; 
Base color: Black; 
Base color: Natural wood","TRUE","FALSE","Jar","Entire_bat",,"Nistara",,"https://i.etsystatic.com/16401513/r/il/56a8bb/2954153533/il_794xN.2954153533_qgf5.jpg; 
https://i.etsystatic.com/16401513/r/il/9088b6/2906464798/il_794xN.2906464798_8apx.jpg; 
https://i.etsystatic.com/16401513/r/il/08702e/3461212555/il_794xN.3461212555_gh4j.jpg; 
https://i.etsystatic.com/16401513/r/il/2d476e/2954153135/il_794xN.2954153135_qrue.jpg; 
https://i.etsystatic.com/16401513/r/il/0220c3/2906465086/il_794xN.2906465086_muf2.jpg; 
https://i.etsystatic.com/16401513/r/il/d98fa2/3461212561/il_794xN.3461212561_db94.jpg; 
https://i.etsystatic.com/16401513/r/il/ce6c15/3609684672/il_794xN.3609684672_fhoz.jpg; 
https://i.etsystatic.com/16401513/r/il/cd22c8/3657299817/il_794xN.3657299817_3z2c.jpg",1,61.9417647058823,,"Entire bat","Coffin/Jar","Bat","Other bat spp."
"973712135_2022-10-28",2022-10-28,"Etsy","seller_006","etsy_716",TRUE,TRUE,"https://www.etsy.com/listing/973712135","W4n Taxidermy Oddities Curiosities Bat Kerivoula Picta Framed curio collectible Educational Home Decor Curiosity Oddity Specimen Shadowbox",,"Please note: Pictures are an example of the one you will be receiving.   They are shipped at random.   
  
 W4n  #1.6 This is a beautiful nicely showcased bat on a tan back round in a  wood frame that hangs on the wall. Great addition to any collection or for educational purposes!  The display is approx. 8 x 6 x 2 1/2"".   
  
 Species Kerivoula Picta  
  
   Check us out!  Please check out our other displays, they make wonderful Christmas, Birthday, Anniversary and some even Man Cave displays!   
 We also specialize in Antique Victorian Style displays, insects, animals as well as many other handmade wonderful and unique items and displays!  I have lots of little items for your curiosity cabinets as well! 
  
 IF YOU PURCHASE A SECOND ITEM WITH YOUR ORDER AND SEND US A MESSAGE WITH THE ORDER THAT SAYS ""FREE GIFT"", WE WILL INCLUDE A FREE GIFT WITH YOUR ORDER.  ALL ORDERS MUST HAVE 2 OR MORE DIFFERENT ITEMS (NOT ALL OF THE SAME) TO QUALIFY.  OUR WAY OF SAYING ""THANK YOU"" FOR TAKING THE TIME TO LOOK!   
  
 All displays will be carefully packed to the best of our ability to insure a safe and damage free arrival.  If free First class shipping is offered and chosen it does not include insurance.   If you want your item insured in case of damage in shipping please choose Priority Mail, that includes $100. worth of insurance. Returns are excepted, please contact us ASAP if you would like to return the item. Return shipping to be paid by buyer.  Once the item is returned a refund will be issued minus a $10. restocking fee on each of these items ordered. There are no refunds on shipping charges.",,,"TRUE","TRUE","Frame","Entire_bat",,"Joanna",,"https://i.etsystatic.com/7471781/r/il/c11b43/2962216585/il_794xN.2962216585_ahy3.jpg; 
https://i.etsystatic.com/7471781/r/il/33bef4/2914526862/il_794xN.2914526862_cvoj.jpg; 
https://i.etsystatic.com/7471781/r/il/6c892d/2962215961/il_794xN.2962215961_p540.jpg; 
https://i.etsystatic.com/7471781/r/il/174eb4/2962216205/il_794xN.2962216205_k8m8.jpg; 
https://i.etsystatic.com/7471781/r/il/3ec39a/2962216217/il_794xN.2962216217_33ks.jpg; 
https://i.etsystatic.com/7471781/r/il/d8be01/2962216223/il_794xN.2962216223_4r49.jpg; 
https://i.etsystatic.com/7471781/r/il/2e1933/2962216421/il_794xN.2962216421_k5j4.jpg; 
https://i.etsystatic.com/7471781/r/il/7bda2e/2962216401/il_794xN.2962216401_5q2s.jpg; 
https://i.etsystatic.com/7471781/r/il/c823b5/2914526774/il_794xN.2914526774_m5u7.jpg",1,89.99,1,"Entire bat","Frame","Bat","K. picta"
"974369635_2022-10-20",2022-10-20,"Etsy","seller_008","etsy_717",FALSE,FALSE,"https://www.etsy.com/listing/974369635","Half Skeleton Open Wing Bat - Cynopterus Brachyotis",,"This sale is for one preserved half skeleton bat. The species of bat is a Cynopterus brachyotis and measures apx. 9"" tall by 11"" wide. 
  
 Bats have a deep association with witchcraft. In Magick, properties of a bat include power, control and luck. Ink crafted from the blood of a bat has been used to enhance spells and make pacts with spirits.  
  
 Further more the symbolism of a bat shows us we can retreat into the dark womb of Mother Earth and reconnect to her sacred wisdom. 
  
 NOTE: I currently have a few of these available, I will select and send one similar to the one pictured above  
  
 Contact with any questions )0(",,,"TRUE","FALSE","Standalone","Mixture",,"Joanna","species:Cynopterus","https://i.etsystatic.com/9294199/r/il/5aa2a9/2964676889/il_794xN.2964676889_bvqg.jpg; 
https://i.etsystatic.com/9294199/r/il/bc5e6f/2964674683/il_794xN.2964674683_o1qe.jpg; 
https://i.etsystatic.com/9294199/r/il/301c83/2916986312/il_794xN.2916986312_8uyd.jpg; 
https://i.etsystatic.com/9294199/r/il/260317/2916986094/il_794xN.2916986094_3iof.jpg; 
https://i.etsystatic.com/9294199/r/il/316da5/2916986078/il_794xN.2916986078_h7eg.jpg",1,55,,"Other","Standalone","Bat","Other bat spp."
